image_path,score,predicted_label
test/id0_0000/Celeb-real_id13_0011_045.png,0.9998800754547119,1
test/id0_0000/Celeb-real_id13_0015_409.png,0.9999098777770996,1
test/id0_0000/Celeb-real_id16_0003_155.png,0.9993579983711243,1
test/id0_0000/Celeb-real_id16_0003_302.png,0.999855637550354,1
test/id0_0000/Celeb-real_id1_0004_171.png,0.017020337283611298,0
test/id0_0000/Celeb-real_id20_0002_160.png,0.998948872089386,1
test/id0_0000/Celeb-real_id33_0002_261.png,0.9997732043266296,1
test/id0_0000/Celeb-real_id34_0006_070.png,0.9992365837097168,1
test/id0_0000/Celeb-real_id3_0003_323.png,0.9998356103897095,1
test/id0_0000/Celeb-real_id47_0008_159.png,0.9985818862915039,1
test/id0_0000/Celeb-real_id4_0004_028.png,0.027994712814688683,0
test/id0_0000/Celeb-real_id4_0006_039.png,0.9990992546081543,1
test/id0_0000/Celeb-real_id52_0005_343.png,0.9995580315589905,1
test/id0_0000/Celeb-real_id53_0009_058.png,0.9945732951164246,1
test/id0_0000/Celeb-real_id54_0004_302.png,0.999871015548706,1
test/id0_0000/Celeb-real_id56_0008_101.png,0.999765932559967,1
test/id0_0000/Celeb-real_id61_0002_436.png,0.9998728036880493,1
test/id0_0000/Celeb-real_id6_0003_071.png,0.9988194108009338,1
test/id0_0000/Celeb-real_id8_0002_033.png,0.9976820945739746,1
test/id0_0000/YouTube-real_00002_148.png,0.9994959831237793,1
test/id0_0000/YouTube-real_00073_305.png,0.9997398257255554,1
test/id0_0000/YouTube-real_00104_000.png,0.9997807145118713,1
test/id0_0000/YouTube-real_00109_059.png,0.9995784163475037,1
test/id0_0000/YouTube-real_00128_029.png,0.9992902278900146,1
test/id0_0000/YouTube-real_00138_278.png,0.9996054768562317,1
test/id0_0000/YouTube-real_00151_503.png,0.9986798167228699,1
test/id0_0000/YouTube-real_00217_239.png,0.9997960925102234,1
test/id0_0000/YouTube-real_00223_092.png,0.9988279938697815,1
test/id0_0000/YouTube-real_00230_161.png,0.9998714923858643,1
test/id0_0000/YouTube-real_00276_281.png,0.9951472878456116,1
test/id0_0000/YouTube-real_00280_012.png,0.9995043277740479,1
test/id0_0000/YouTube-real_00287_000.png,0.9992117881774902,1
